charge,othername,casno,unikey,expose
0,Butylacetic acid,142621,6042,1
0,Capronic acid,142621,6043,1
0,Hexoic acid,142621,6044,1
0,Pentiformic acid,142621,6045,1
0,Pentylformic acid,142621,6046,1
0,1-Pentanecarboxylic acid,142621,6047,1
0,Pentane-1-carboxylic acid,142621,6048,1
0,1-Hexanoic acid,142621,6049,1
0,Pentanecarboxylic acid,142621,6050,1
0,germanium(II) oxide,20619163,6051,1
0,2-Pipecoline,109057,6052,1
0,?-Methylpiperidine,109057,6053,1
0,Pipicoline,109057,6054,1
0,"Piperidine, 2-methyl-",109057,6055,1
0,?-Pipecolin,109057,6056,1
0,2-Picoline,109068,6057,1
0,?-Methylpyridine,109068,6058,1
0,"Pyridine, 2-methyl-",109068,6059,1
0,o-Picoline,109068,6060,1
0,Picoline,109068,6061,1
0,o-Methylpyridine,109068,6062,1
0,1H-Indole,120729,6063,1
0,Ketole,120729,6064,1
0,1-Azaindene,120729,6065,1
0,1-Benzazole,120729,6066,1
0,"2,3-Benzopyrrole",120729,6067,1
0,Benzopyrrole,120729,6068,1
0,Indol,120729,6069,1
0,1-H-indol,120729,6070,1
0,"1,4-Pentadien-3-yl radical",14362084,6071,1
0,Pentafluoro(trifluoromethyl)sulfur,373808,6072,1
0,Trifluoromethylsulfur pentafluoride,373808,6073,1
0,"Benzene, 1,3-dimethyl-",108383,6074,1
0,m-Xylene,108383,6075,1
0,m-Dimethylbenzene,108383,6076,1
0,m-Xylol,108383,6077,1
0,"1,3-Dimethylbenzene",108383,6078,1
0,"1,3-Xylene",108383,6079,1
0,"2,4-Xylene",108383,6080,1
0,m-Methyltoluene,108383,6081,1
0,meta-Xylene,108383,6082,1
0,UN 1307,108383,6083,1
0,"1,2-dichloroethylene",156605,6084,1
0,"1,2-dichloroethylene",156592,6085,1
0,tetrafluorogermane,7783586,6086,1
0,Cyclobutadibenzene,259790,6087,1
0,Diphenylene,259790,6088,1
0,"1,1'-Biphenylene",259790,6089,1
0,Dibenzocyclobutadiene,259790,6090,1
0,Propanenitrile,107120,6091,1
0,Propionitrile,107120,6092,1
0,Cyanoethane,107120,6093,1
0,Ether cyanatus,107120,6094,1
0,Ethyl cyanide,107120,6095,1
0,Hydrocyanic ether,107120,6096,1
0,Propionic nitrile,107120,6097,1
0,Propiononitrile,107120,6098,1
0,Propylnitrile,107120,6099,1
0,UN 2404,107120,6100,1
0,Freon 113,76131,6101,1
0,"1,1,2-Trichloro-1,2,2-Trifluoroethane",76131,6102,1
0,Freon TF,76131,6103,1
0,"1,1,2-trichlorotrifluoroethane",76131,6104,1
0,CFC-113,76131,6105,1
0,"Ethane, 1,2-dichloro-1,1,2,2-tetrafluoro-",76142,6106,1
0,Dichlorotetrafluoroethane,76142,6107,1
0,"Ethane, 1,2-dichlorotetrafluoro-",76142,6108,1
0,s-Dichlorotetrafluoroethane,76142,6109,1
0,Arcton 114,76142,6110,1
0,Fluorocarbon 114,76142,6111,1
0,Freon 114,76142,6112,1
0,CFC-114,76142,6113,1
0,"Dichloro-1,1,2,2-tetrafluoroethane",76142,6114,1
0,Refrigerant R114,76142,6115,1
0,Dichlorotrifluoromethylmethane,306832,6116,1
0,"Ethane, 2,2-dichloro-1,1,1-trifluoro-",306832,6117,1
0,"1,1,1-Trifluoro-2,2-dichloroethane",306832,6118,1
0,"2,2-Dichloro-1,1,1-trifluoroethane",306832,6119,1
0,Dichlorotrifluoroethane,306832,6120,1
0,Freon 123,306832,6121,1
0,HCFC-123,306832,6122,1
0,R 123,306832,6123,1
0,"Ethane, 2-chloro-1,1,1-trifluoro-",75887,6124,1
0,Genetron 133a,75887,6125,1
0,R 133a,75887,6126,1
0,"1-Chloro-2,2,2-Trifluoroethane",75887,6127,1
0,"1,1,1-Trifluoro-2-chloroethane",75887,6128,1
0,"1,1,1-Trifluoroethyl chloride",75887,6129,1
0,CFC 133a,75887,6130,1
0,"2-Chloro-1,1,1-trifluoroethane",75887,6131,1
0,FC 133a,75887,6132,1
0,Freon 133a,75887,6133,1
0,"2,2,2-Trifluorochloroethane",75887,6134,1
0,"?,?-Dibromoethane",106934,6135,1
0,sym-Dibromoethane,106934,6136,1
0,Ethylene bromide,106934,6137,1
0,Ethylene dibromide,106934,6138,1
0,"1,2-Dibromoethane",106934,6139,1
0,Dibromoethane,106934,6140,1
0,NCI-C00522,106934,6141,1
0,Rcra waste number U067,106934,6142,1
0,UN 1605,106934,6143,1
0,"Acetaldehyde, chloro-",107200,6144,1
0,Monochloroacetaldehyde,107200,6145,1
0,2-Chloro-1-ethanal,107200,6146,1
0,2-Chloroacetaldehyde,107200,6147,1
0,Chloroethanal,107200,6148,1
0,2-Chloroethanal,107200,6149,1
0,UN 2232,107200,6150,1
0,"Acetaldehyde,dichloro-",79027,6151,1
0,"2,2-Dichloroacetaldehyde",79027,6152,1
0,Chloroaldehyde,79027,6153,1
0,"Acetaldehyde, 2,2-dichloro-",79027,6154,1
0,Chloraldehyde,79027,6155,1
0,"?,?-Dichloroacetaldehyde",79027,6156,1
0,Chloral,75876,6157,1
0,"Acetaldehyde, trichloro-",75876,6158,1
0,Trichloroethanal,75876,6159,1
0,"2,2,2-Trichloroethanal",75876,6160,1
0,Cloralio,75876,6161,1
0,Rcra waste number U034,75876,6162,1
0,UN 2075,75876,6163,1
0,"2,2,2-Trichloroacetaldehyde",75876,6164,1
0,"Ethane, 1-chloro-1,1-difluoro-",75683,6165,1
0,Freon 142,75683,6166,1
0,Freon 142b,75683,6167,1
0,FC 142b,75683,6168,1
0,R 142b,75683,6169,1
0,"1,1-Difluoro-1-chloroethane",75683,6170,1
0,CFC 142b,75683,6171,1
0,Chlorodifluoroethane,75683,6172,1
0,Difluoromonochloroethane,75683,6173,1
0,UN 2517,75683,6174,1
0,"Ethane, 1,1-dichloro-1-fluoro-",1717006,6175,1
0,Freon 141,1717006,6176,1
0,Dichlorofluoroethane,1717006,6177,1
0,Freon 141b,1717006,6178,1
0,HCFC-141b,1717006,6179,1
0,R 141b,1717006,6180,1
0,"Ethane, chloropentafluoro-",76153,6181,1
0,Pentafluoroethyl chloride,76153,6182,1
0,F-115,76153,6183,1
0,Fluorocarbon 115,76153,6184,1
0,Freon 115,76153,6185,1
0,FC 115,76153,6186,1
0,R 115,76153,6187,1
0,"1-Chloro-1,1,2,2,2-Pentafluoroethane",76153,6188,1
0,Chloropentafluoroethane,76153,6189,1
0,Monochloropentafluoroethane,76153,6190,1
0,"2-Chloro-1,1,1,2-tetrafluoroethane",2837890,6191,1
0,"Ethane, 2-chloro-1,1,1,2-tetrafluoro-",2837890,6192,1
0,R 124,2837890,6193,1
0,"1-chloro-1,2,2,2-tetrafluoroethane",2837890,6194,1
0,"Ethane, 1,1-dichloro-1,2,2,2-tetrafluoro-",374072,6195,1
0,"Ethane, 1,1-dichlorotetrafluoro-",374072,6196,1
0,Frigen 114A,374072,6197,1
0,"1,1-Dichloro-1,2,2,2-tetrafluoroethane",374072,6198,1
0,"1,1,1,2-Tetrafluoro-2,2-dichloroethane",374072,6199,1
0,"Ethene, 2-bromo-1,1-difluoro-",359080,6200,1
0,"2-Bromo-1,1-difluoroethene",359080,6201,1
0,"2-Bromo-1,1-difluoroethylene",359080,6202,1
0,Isopropyl bromide,75263,6203,1
0,"Propane, 2-bromo-",75263,6204,1
0,2-Bromopropane,75263,6205,1
0,sec-Propyl bromide,75263,6206,1
0,UN 2344,75263,6207,1
0,03,10028156,6208,0
0,02,7782447,6209,0
0,naphtalene,91203,6211,
0,o2,7782447,6212,
1,nh4,14798039,6213,
1,H3O,13968086,6214,
-2,co3,12144057,6215,
-2,so4,14808798,6216,
-2,so42-,14808798,6219,
0,Iodine,14362448,6220,
0,Iodine,7553562,6221,
0,bezene,71432,6222,
0,nitrogen,17778880,6223,1
0,fluorine,14762948,6224,1
0,chlorine,22537151,6225,1
0,bromine,10097322,6227,1
0,bromine,7726956,6228,
0,sulphur,7704349,6229,
0,sulphur,23550450,6231,
0,sulphur,10544500,6232,
0,Neon,7440019,6234,1
0,Argon,7440371,6235,1
0,Helium,7440597,6236,1
0,n20,10024972,6238,
-2,co32-,12144057,6239,
-1,nitrate,12033497,6240,1
0,nbutane,106978,6241,
0,npentane,109660,6242,
0,nhexane,110543,6244,
0,nheptane,142825,6245,
0,noctane,111659,6246,
0,14dioxane,123911,6247,
0,pbenzoquinone,106514,6248,
0,parabenzoquinone,106514,6249,
0,carbontetrachloride,56235,6250,
0,1hexene,592416,6251,
0,1pentene,109671,6254,
0,1butene,106989,6255,
0,2pentene,627203,6256,
0,2pentene,646048,6257,
0,2butanone,78933,6258,
0,buta2one,78933,6259,
0,butan2one,78933,6261,
0,3butanone,78933,6262,
0,2butanethiol,513531,6263,
0,1Mercaptoethane,75081,6264,
0,1Mercaptopentane,110667,6265,
0,1Methoxybutane,628284,6266,
0,1Methoxypropane,557175,6267,
0,1Methyl13propanediol,107880,6268,
0,1Methyl1Butanol,6032297,6269,
0,1Methyl1Cyclopentane,693890,6270,
0,1Methyl1Cyclopentene,693890,6271,
0,1Methyl1Hpyrrole,96548,6272,
0,1Methyl1Htetrazole,16681779,6273,
0,1Methyl1Propanethiol,513531,6274,
0,1Methyl23butadiene,591957,6275,
0,1Methyl2propylacetylene,764352,6276,
0,1Methyl3cyclopentene,1759815,6277,
0,1Methylallylchloride,563520,6278,
0,1Methylbutanol,6032297,6279,
0,1Methylcyclopentene,693890,6280,
0,1Methylcyclopropene,3100047,6281,
0,1Methylethanethiol,75332,6282,
0,1MethylethylAlcohol,67630,6283,
0,1Methylethylamine,75310,6284,
0,1Methylpropanamine,13952846,6285,
0,1Methylpropylchloride,78864,6286,
0,1Methylpropylamine,13952846,6287,
0,1Methylpyrrole,96548,6288,
0,1Methyltetrazole,16681779,6289,
0,1Methylurea,598505,6290,
0,1nHexene,592416,6291,
0,1Oxa2azacyclopentadiene,288142,6292,
0,1Oxacyclopentan2one,96480,6293,
0,1Pentanethiol,110667,6294,
0,1Pentanol,71410,6295,
0,1Pentylalcohol,71410,6296,
0,1Propanal,123386,6297,
0,1Propanamine,107108,6298,
0,1Propanamine2methyl,78819,6299,
0,1Propanethiol,107039,6300,
0,1Propanethiol22dimethyl,1679089,6301,
0,1Propanethiol2methyl,513440,6302,
0,1Propanethoil,107039,6303,
0,1Propanol,71238,6304,
0,1Propanol2methyl,78831,6305,
0,1Propanone,123386,6306,
0,1Propen3ol,107186,6307,
0,1Propene,115071,6308,
0,1Propene2methoxy,116110,6309,
0,1Propene2methyl,115117,6310,
0,1Propenol3,107186,6311,
0,1Propylalcohol,71238,6312,
0,1Propylmercaptan,107039,6313,
0,1Propylradical2methyl,4630459,6314,
0,1Propylamine,107108,6315,
0,1Propylene,115071,6316,
0,1Propyne,74997,6317,
0,1(Ethylthio)propane,4110503,6318,
0,1(Methylthio)butane,628295,6319,
0,1Amino2methylpropane,78819,6320,
0,1Amino2Thiourea,79196,6321,
0,1Aminobutaan,109739,6322,
0,1Aminobutan,109739,6323,
0,1Aminobutane,109739,6324,
0,1Aminoethane,75047,6325,
0,1Aminopropane,107108,6326,
0,1Aminothiourea,79196,6327,
0,1Aza24cyclopentadiene,109977,6328,
0,1Butanamine,109739,6329,
0,1Butanaminenbutilamina,109739,6330,
0,1Butanethiol2methyl,1878188,6331,
0,1Butanethiol3methyl,541311,6332,
0,1Butanol,71363,6333,
0,1Butanol2methyl,137326,6334,
0,1Butanol3methyl,123513,6335,
0,1Buten3yne2methyl,78808,6336,
0,1Butene,106989,6337,
0,1Butene1Chloro(E),7611872,6338,
0,1Butene1Chloro(Z),7611861,6339,
0,1Butene23dimethyl,563780,6340,
0,1Butene2chloro,2211703,6341,
0,1Butene2ethyl,760214,6342,
0,1Butene2methyl,563462,6343,
0,1Butene3chloro,563520,6344,
0,1Butene4chloro,927731,6345,
0,1Butene3yne2methyl,78808,6346,
0,1Butylalcohol,71363,6347,
0,1Butylcyanide,110598,6348,
0,1Butylamine,109739,6349,
0,1Butylene,106989,6350,
0,1Butyne,107006,6351,
0,1Butyne33dimethyl,917920,6352,
0,1C4H8,106989,6353,
0,1C6H12,592416,6354,
0,1Chloor23epoxypropaan,106898,6355,
0,1Chlor23epoxypropan,106898,6356,
0,1Chloro1fluoroethane,1615754,6357,
0,1Chloro22dichloroethylene,79016,6358,
0,1Chloro23Epoxypropane,106898,6359,
0,1Chloro2butene,591979,6360,
0,1Chloro2ethoxyethane,628342,6361,
0,1Chlorobutane,109693,6362,
0,1Chlorofluoroethane,1615754,6363,
0,1Chloropentane,543599,6364,
0,1Chloropropane,540545,6365,
0,1Cloro23epossipropano,106898,6366,
0,1Cyano1Methylethane,78820,6367,
0,1Cyanobicyclo[1.1.0]butane,16955354,6368,
0,1Cyanobutane,110598,6369,
0,1Cyanopropane,109740,6370,
0,1Cyclopropylethanone,765435,6371,
0,1Ethoxyethene,109922,6372,
0,1Ethoxyethylene,109922,6373,
0,1Ethoxypropane,628320,6374,
0,1Ethylurea,625525,6375,
0,1Hexene,592416,6376,
0,1Hexyne,693027,6377,
0,1Hydroxybutane,71363,6378,
0,1Hydroxymethylpropane,78831,6379,
0,1Hydroxypropane,71238,6380,
0,1Isoamylene,563462,6381,
0,1Isobutanethiol,513440,6382,
0,1Butyn3ene,689974,6383,
0,1Cyclohexene,110838,6384,
0,1Butene3yne,689974,6385,
0,1Butenyne,689974,6386,
0,1Bromoethane,74964,6387,
0,1Propene1Chloro(Z),16136848,6388,
0,1Chloropropene,16136848,6389,
0,1Propene1Chloro(E),16136859,6390,
0,1Chloro2propene,107051,6391,
0,1Chloropropene2,107051,6392,
0,1Propyne3ol,107197,6393,
0,1Oxa3cyclopentene,1708298,6394,
0,1Pentanal,110623,6395,
0,1Aminocyclohexane,108918,6396,
0,1Cyclohexylamine,108918,6397,
0,1Pentanecarboxylicacid,142621,6398,
0,1Hexanoicacid,142621,6399,
0,1Azaindene,120729,6400,
0,1Benzazole,120729,6401,
0,1Hindol,120729,6402,
0,1Chloro222Trifluoroethane,75887,6403,
0,1Chloro11222Pentafluoroethane,76153,6404,
0,1Chloro1222tetrafluoroethane,2837890,6405,
0,2(Chloromethyl)oxirane,106898,6406,
0,2(E)C5H10,646048,6407,
0,2(Ethylthio)propane,5145993,6408,
0,2(Hydroxymethyl)ethanol,504632,6409,
0,2(Methylthio)propane,1551219,6410,
0,2(Z)C5H10,627203,6411,
0,2Hexyne,764352,6412,
0,2Hydroxyethanol,107211,6413,
0,2Hydroxypropane,67630,6414,
0,2Hydroxypropanol,57556,6415,
0,2Isobutanethiol,75661,6416,
0,2Isopropyl6methylphenylisocyanate,75332,6417,
0,2Mercaptobutane,513531,6418,
0,2Mercaptopropane,75332,6419,
0,2Methoxy1propene,116110,6420,
0,2Methoxy2methylpropane,1634044,6421,
0,2Methoxypropane,598538,6422,
0,2Methoxypropene,116110,6423,
0,2Methybutane2thiol,1679090,6424,
0,2Methylbutanol1,137326,6425,
0,2Methyloxirane,75569,6426,
0,2Methyl12propanediamine,811938,6427,
0,2Methyl13butadiene,78795,6428,
0,2Methyl13dioxacyclopentane,497267,6429,
0,2Methyl13dioxolane,497267,6430,
0,2Methyl1Aminopropane,78819,6431,
0,2Methyl1butanethiol,1878188,6432,
0,2Methyl1butanol,137326,6433,
0,2Methyl1buten3yne,78808,6434,
0,2Methyl1butene,563462,6435,
0,2Methyl1butenyne,78808,6436,
0,2Methyl1propanal,78842,6437,
0,2Methyl1propanamine,78819,6438,
0,2Methyl1propanethiol,513440,6439,
0,2Methyl1propanol,78831,6440,
0,2Methyl1propene,115117,6441,
0,2Methyl2(methylthio)propane,6163640,6442,
0,2Methyl23butadiene,598254,6443,
0,2Methyl2aminopropane,75649,6444,
0,2Methyl2butanethiol,1679090,6445,
0,2Methyl2butene,513359,6446,
0,2Methyl2chloropropane,507200,6447,
0,2Methyl2methoxypropane,1634044,6448,
0,2Methyl2oxazoline,1120645,6449,
0,2Methyl2propanamine,75649,6450,
0,2Methyl2Propanethiol,75661,6451,
0,2Methyl2propanol,75650,6452,
0,2Methyl2propylchloride,507200,6453,
0,2Methyl2propylamine,75649,6454,
0,2Methyl3thiapentane,5145993,6455,
0,2Methyl45dihydrofuran,1487156,6456,
0,2Methyl4butanethiol,541311,6457,
0,2Methyl4butanol,123513,6458,
0,2Methylacrylamide,79390,6459,
0,2Methylbut1en3yne,78808,6460,
0,2Methylbut2ene,513359,6461,
0,2Methylbut2ylradical,4348350,6462,
0,2Methylbuta13diene,78795,6463,
0,2Methylbutadiene,78795,6464,
0,2Methylbutane,78784,6465,
0,2Methylbutanenitrile,18936179,6466,
0,2Methylbutanol,137326,6467,
0,2Methylbutene1,563462,6468,
0,2Methylbutenyne,78808,6469,
0,2Methylbutylalcohol,137326,6470,
0,2Methylbutyronitrile,18936179,6471,
0,2Methyldioxolane,497267,6472,
0,2AB,13952846,6473,
0,2Acetylpropane,563804,6474,
0,2Amino2Methylpropane,75649,6475,
0,2Aminobutane,13952846,6476,
0,2Aminobutanebase,13952846,6477,
0,2Aminoisobutane,75649,6478,
0,2Aminopropaan,75310,6479,
0,2Aminopropan,75310,6480,
0,2Aminopropane,75310,6481,
0,2Aminopropano,75310,6482,
0,2Butanamine,13952846,6483,
0,2Butanethiol,513531,6484,
0,2Butanethiol2methyl,1679090,6485,
0,2Butanethiol3methyl,2084186,6486,
0,2Butanol(.+/.),15892236,6487,
0,2Butanol3methyl,598754,6488,
0,2Butanone,78933,6489,
0,2Butanone3methyl,563804,6490,
0,2Butenal,4170303,6491,
0,2Butene(E),624646,6492,
0,2Butene(Z),590181,6493,
0,2Butene1chloro,591979,6494,
0,2Butene1chloro(E),4894615,6495,
0,2Butene1chloro(Z),4628211,6496,
0,2Butene23dimethyl,563791,6497,
0,2Butene2methyl,513359,6498,
0,2Butenedinitrile(E),764421,6499,
0,2Butenenitrile(E),627269,6500,
0,2Butenylchloride,591979,6501,
0,2Butylmercaptan,513531,6502,
0,2Butylradical,2348552,6503,
0,2Butylradical2methyl,4348350,6504,
0,2Butylamine,13952846,6505,
0,2Butyne,503173,6506,
0,2Butynedinitrile,1071983,6507,
0,2Chloro2methylpropane,507200,6508,
0,2Chloro3butene,563520,6509,
0,2Chlorobutane,78864,6510,
0,2Chlorodiethylether,628342,6511,
0,2Chloroethoxyethane,628342,6512,
0,2Chloroethylethylether,628342,6513,
0,2Chloroisobutane,507200,6514,
0,2Chloropropane,75296,6515,
0,2Cyano2methylpropane,630182,6516,
0,2Cyanobutane,18936179,6517,
0,2Cyanoethylamine,151188,6518,
0,2Cyanopropane,78820,6519,
0,2Deoxyglycerol,504632,6520,
0,2Ethoxyethylchloride,628342,6521,
0,2Ethyl1butene,760214,6522,
0,2Methyldioxole,497267,6523,
0,2Methylimidazole,693981,6524,
0,2Methylnbutanol,137326,6525,
0,2Methyloxazoline,1120645,6526,
0,2Methyloxiran,75569,6527,
0,2Methylpentane,107835,6528,
0,2Methylpropan1ol,78831,6529,
0,2Methylpropan2ol,75650,6530,
0,2Methylpropanal,78842,6531,
0,2Methylpropanamide,563837,6532,
0,2Methylpropane,75285,6533,
0,2Methylpropanenitrile,78820,6534,
0,2Methylpropanol,78831,6535,
0,2Methylpropanol1,78831,6536,
0,2Methylpropanol2,75650,6537,
0,2Methylpropenamide,79390,6538,
0,2Methylpropene,115117,6539,
0,2Methylpropeneisobutylene,115117,6540,
0,2Methylpropionaldehyde,78842,6541,
0,2Methylpropionamide,563837,6542,
0,2Methylpropionitrile,78820,6543,
0,2Methylpropylalcohol,78831,6544,
0,2Methylpropylamine,78819,6545,
0,2Methyltetrahydrothiophene,1795091,6546,
0,2Methyltetrazole,16681780,6547,
0,2Methylthiacyclopentane,1795091,6548,
0,2Methylthiacyclopropane,1072431,6549,
0,2Methylthiirane,1072431,6550,
0,2Methylthiolane,1795091,6551,
0,2Methylthiophane,1795091,6552,
0,2Methylthiophene,554143,6553,
0,2Oxacyclobutanone,57578,6554,
0,2Oxazoline2methyl,1120645,6555,
0,2Oxetanone,57578,6556,
0,2Oxetanone4methylene,674828,6557,
0,2Oxolanone,96480,6558,
0,2Oxooxetane,57578,6559,
0,2Oxopyrrolidine,616455,6560,
0,2Oxotetrahydrofuran,96480,6561,
0,2Oxothiolane,1003107,6562,
0,2Oxypyrrolidine,616455,6563,
0,2Pentanol,6032297,6564,
0,2Pentanone,107879,6565,
0,2Pentene(E),646048,6566,
0,2Pentene(Z),627203,6567,
0,2Pentene3methyl(E),616126,6568,
0,2Pentene3methyl(Z),922623,6569,
0,2Pentenenitrile(E),26294984,6570,
0,2Pentenenitrile(Z),25899507,6571,
0,2Pentylalcohol,6032297,6572,
0,2Propanamine,75310,6573,
0,2Propanamine2methyl,75649,6574,
0,2Propanethiol,75332,6575,
0,2Propanethiol2methyl,75661,6576,
0,2Propanol,67630,6577,
0,2Propanolnitrite,541424,6578,
0,2Propanol2methyl,75650,6579,
0,2Propanone,67641,6580,
0,2Propen1ol,107186,6581,
0,2Propenamide,79061,6582,
0,2Propenamide2methyl,79390,6583,
0,2Propene1ol,107186,6584,
0,2Propenenitrile,107131,6585,
0,2Propenoicacid,79107,6586,
0,2Propenoicacidmethylester,96333,6587,
0,2Propenol,107186,6588,
0,2Propenylalcohol,107186,6589,
0,2Propylalcohol,67630,6590,
0,2Propylchloride,75296,6591,
0,2Propylamine,75310,6592,
0,2Propylmercaptan,75332,6593,
0,2Pyrol,616455,6594,
0,2Pyrol4aminobutyricacidlactam,616455,6595,
0,2Pyrrolidine,616455,6596,
0,2Pyrrolidinone,616455,6597,
0,2Pyrrolidone,616455,6598,
0,2tertPentylmercaptan,1679090,6599,
0,2Thiabutane,624895,6600,
0,2Thiahexane,628295,6601,
0,2Thiapropane,75183,6602,
0,2Thiophenonetetrahydro,1003107,6603,
0,2Thiopropane,75183,6604,
0,2Thiopseudourea,62566,6605,
0,2Thiosemicarbazide,79196,6606,
0,2Thiourea,62566,6607,
0,2transButene,624646,6608,
0,2transPentene,646048,6609,
0,2butene,590181,6610,
0,2butene,624646,6611,
0,2Propenal,107028,6612,
0,2Propenylchloride,107051,6613,
0,2Propynenitrile,1070719,6614,
0,2Furancarboxaldehyde,980101,6615,
0,2Furaldehyde,980101,6616,
0,2Formylfuran,980101,6617,
0,2Furanaldehyde,980101,6618,
0,2Furancarbonal,980101,6619,
0,2Furfural,980101,6620,
0,2Furfuraldehyde,980101,6621,
0,2Furylaldehyde,980101,6622,
0,2Furylmethanal,980101,6623,
0,2Cyclopentene14dione,930609,6624,
0,2cyclopenten14dione,930609,6625,
0,2Azapropene,1761677,6626,
0,2Ethylpentane,589344,6627,
0,2Hydroxyaceticacid,79141,6628,
0,2Propanoneacetyl,123546,6629,
0,2Pipecoline,109057,6630,
0,2Picoline,109068,6631,
0,2Chloro111trifluoroethane,75887,6632,
0,2Chloro1ethanal,107200,6633,
0,2Chloroacetaldehyde,107200,6634,
0,2Chloroethanal,107200,6635,
0,2Chloro1112tetrafluoroethane,2837890,6636,
0,2Bromo11difluoroethene,359080,6637,
0,2Bromo11difluoroethylene,359080,6638,
0,2Bromopropane,75263,6639,
0,3Aminopropanenitrile,151188,6640,
0,3Aminopropanoicacid,107959,6641,
0,3Aminopropionicacid,107959,6642,
0,3Aminopropionitrile,151188,6643,
0,3Butanone,78933,6644,
0,3Butenoicacid3hydroxy&beta;lactone,674828,6645,
0,3Chloro12epoxypropane,106898,6646,
0,3Chloro12propyleneoxide,106898,6647,
0,3Chloro1butene,563520,6648,
0,3Chloropropene12oxide,106898,6649,
0,3Chloropropyleneoxide,106898,6650,
0,3Ethylthio1propene,5296628,6651,
0,3Hexene15diyne(E),16668681,6652,
0,3Hexene15diyne(Z),16668670,6653,
0,3Hexyne,928494,6654,
0,3Hydroxy1propene,107186,6655,
0,3Hydroxypropene,107186,6656,
0,3Hydroxypropionicacidlactone,57578,6657,
0,3Mercaptopropanol,107039,6658,
0,3Methyl12butadiene,598254,6659,
0,3Methyl12epoxypropane,75569,6660,
0,3Methyl1butanethiol,541311,6661,
0,3Methyl1butanol,123513,6662,
0,3Methyl2butanethiol,2084186,6663,
0,3Methyl2butanol,598754,6664,
0,3Methyl2butanone,563804,6665,
0,3Methyl2butene,513359,6666,
0,3Methyl2propylamine,78819,6667,
0,3Methyl2thiabutane,1551219,6668,
0,3Methyl3buten1yne,78808,6669,
0,3Methylbutan1ol,123513,6670,
0,3Methylbutan2one,563804,6671,
0,3Methylbutanethiol,541311,6672,
0,3Methylbutanol,123513,6673,
0,3Methylcis2pentene,922623,6674,
0,3Methylcyclopentene,1120623,6675,
0,3Methylenecyclopentene,930267,6676,
0,3Methylenepentane,760214,6677,
0,3Methylisoxazole,30842901,6678,
0,3Methylpentane,96140,6679,
0,3Methyltetrahydrothiophene,4740005,6680,
0,3Methylthiacyclopentane,4740005,6681,
0,3Methylthiolane,4740005,6682,
0,3Methylthiophene,616444,6683,
0,3Methyltrans2pentene,616126,6684,
0,3Metilbutanolo,123513,6685,
0,3Oxapentane,60297,6686,
0,3Oxo2345tetrahydrothiophene,1003049,6687,
0,3Oxotetrahydrothiophene,1003049,6688,
0,3Pentanone,96220,6689,
0,3Penten1yne(E),2004695,6690,
0,3Penten1yne(Z),1574409,6691,
0,3Pentene1yne(E),2004695,6692,
0,3Pentene1yne(Z),1574409,6693,
0,3Propanolide,57578,6694,
0,3Propiolactone,57578,6695,
0,3Thiacyclopentanone,1003049,6696,
0,3Thiahexane,4110503,6697,
0,3Thiapentane,352932,6698,
0,3Thiophanone,1003049,6699,
0,3Thiotolene,616444,6700,
0,3Buten1yne,689974,6701,
0,3Hydroxypyridine,109002,6702,
0,3Oxopyridine,109002,6703,
0,3Pyridol,109002,6704,
0,3Pyridone,109002,6705,
0,3Chloro1propene,107051,6706,
0,3Chloropropene,107051,6707,
0,3Chloropropylene,107051,6708,
0,3Chloroprene,107051,6709,
0,3Chloro1propylene,107051,6710,
0,3Chloropropene1,107051,6711,
0,3hydroxy23dihydrothiophene,9000082,6712,
0,3Oxolene,1708298,6713,
0,4Aminobutyricacidlactam,616455,6714,
0,4Butanolide,96480,6715,
0,4Butyrolactone,96480,6716,
0,4Butyrothiolactone,1003107,6717,
0,4Deoxytetronicacid,96480,6718,
0,4Hydroxybutanoicacidlactone,96480,6719,
0,4Hydroxybutyricacidlactone,96480,6720,
0,4Hydroxybutyricacid&gamma;lactone,96480,6721,
0,4Methylcyclopentene,1759815,6722,
0,4Methylene2oxetanone,674828,6723,
0,4Methylthiazole,693958,6724,
0,4Thiobutyrolactone,1003107,6725,
0,4Cyclopenten13dione,930609,6726,
0,4Hydroxy2(1H)pyrimidinone,66228,6727,
0,4Methyltoluene,106423,6728,
0,5Amino1234tetrazole,4418615,6729,
0,5Amino1Htetrazole,4418615,6730,
0,5Aminotetrazole,4418615,6731,
0,5Methyl23dihydrofuran,1487156,6732,
0,5Methylisoxazole,5765446,6733,
0,5Methyltetrahydro2thenylamine,1795091,6734,
0,5Methyltetrahydro2thenylamined,1795091,6735,
0,5Methyltetrazole,4076362,6736,
0,11DCE,75354,6738,
0,11Dichloorethaan,75343,6739,
0,11Dichloraethan,75343,6740,
0,11Dichlorethane,75343,6741,
0,11Dichloro2chloroethylene,79016,6742,
0,11Dichloroethane,75343,6743,
0,11Dichloroethene,75354,6744,
0,11Dichloroethylene,75354,6745,
0,11Dicloroetano,75343,6746,
0,11Diethylethene,760214,6747,
0,11Difluoroethane,75376,6748,
0,11Difluoroethene,75387,6749,
0,11Difluoroethylene,75387,6750,
0,11Dimethoxyethane,534156,6751,
0,11Dimethylallene,598254,6752,
0,11Dimethylallylene,598254,6753,
0,11Dimethylcyclopropane,1630940,6754,
0,11Dimethylethane,75285,6755,
